                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.87215,                0.52706,                 1.0192,                0.54942,                 0.4868,                0.50828,                0.25069,                   1.88,                 1.3175,                 1.5344,              0.0015248,              0.0015248,              0.0015248
                    147,                0.84107,                0.52006,                 1.0042,                0.51834,                0.44659,                0.45616,                0.21519,                 1.9972,                 1.4511,                 1.5894,              0.0015215,              0.0015215,              0.0015215
                    148,                0.83624,                 0.5147,                 1.0134,                0.59114,                0.43708,                0.47211,                0.23441,                 1.9904,                 1.4292,                 1.5989,              0.0015182,              0.0015182,              0.0015182
                    149,                0.85548,                0.53311,                 1.0191,                0.68671,                0.42848,                0.50758,                0.23143,                 2.0872,                 1.3231,                 1.6619,              0.0015149,              0.0015149,              0.0015149
                    150,                0.82792,                0.51295,                 1.0065,                0.39484,                0.37017,                0.27847,                0.11513,                 2.2582,                 2.0015,                 1.7939,              0.0015116,              0.0015116,              0.0015116
                    151,                0.84369,                 0.5182,                   1.01,                0.55918,                 0.5303,                0.47938,                0.22399,                 1.9201,                 1.3834,                 1.5228,              0.0015083,              0.0015083,              0.0015083
                    152,                0.83557,                0.50951,                 1.0014,                0.70268,                 0.4911,                0.55372,                0.26909,                 1.9232,                 1.1584,                 1.5595,               0.001505,               0.001505,               0.001505
                    153,                0.82729,                0.51454,                 1.0133,                0.65724,                0.46347,                 0.5228,                0.25818,                 1.8875,                 1.1968,                 1.5723,              0.0015017,              0.0015017,              0.0015017
                    154,                0.82616,                0.51661,                0.99977,                0.59783,                0.44322,                0.47354,                0.23107,                 1.9741,                 1.3306,                 1.5922,              0.0014984,              0.0014984,              0.0014984
                    155,                0.80507,                0.49872,                 1.0041,                0.55882,                0.46347,                 0.4663,                0.22347,                 2.0206,                 1.4182,                 1.6445,              0.0014951,              0.0014951,              0.0014951
                    156,                 0.8064,                 0.4968,                0.99566,                0.63123,                 0.4739,                0.52728,                 0.2633,                 1.8819,                 1.1816,                 1.5427,              0.0014918,              0.0014918,              0.0014918
                    157,                0.82198,                0.51285,                 1.0013,                 0.6434,                0.46041,                0.50411,                0.24674,                 1.9062,                 1.2196,                 1.5425,              0.0014885,              0.0014885,              0.0014885
                    158,                0.82997,                0.51713,                  1.011,                0.70341,                0.46777,                0.55088,                0.26201,                 1.9265,                 1.1838,                  1.593,              0.0014852,              0.0014852,              0.0014852
                    159,                0.82751,                0.51447,                  1.007,                0.68741,                0.51074,                0.56844,                0.28776,                 1.8362,                 1.0564,                 1.5245,              0.0014819,              0.0014819,              0.0014819
                    160,                 0.8272,                0.50467,                0.99915,                0.69582,                0.50153,                0.55944,                 0.2793,                 1.8307,                 1.1637,                 1.4918,              0.0014786,              0.0014786,              0.0014786
                    161,                0.79945,                0.48995,                 1.0023,                  0.695,                0.51136,                0.57463,                0.29579,                 1.8296,                 1.1198,                 1.5044,              0.0014753,              0.0014753,              0.0014753
                    162,                0.79828,                0.49646,                0.99119,                0.47242,                0.46503,                 0.4398,                0.22054,                 1.9602,                 1.5845,                 1.6051,               0.001472,               0.001472,               0.001472
                    163,                0.82213,                0.52107,                  1.005,                0.73617,                0.46839,                0.56198,                 0.2773,                 1.8659,                 1.1611,                 1.5245,              0.0014687,              0.0014687,              0.0014687
                    164,                 0.8224,                0.50373,                 1.0049,                0.64037,                  0.469,                0.49847,                0.25005,                 1.8661,                 1.1948,                 1.5546,              0.0014654,              0.0014654,              0.0014654
                    165,                 0.8325,                0.50589,                 1.0055,                0.64788,                 0.4823,                0.51757,                0.25621,                 1.8647,                 1.2141,                 1.5112,              0.0014621,              0.0014621,              0.0014621
                    166,                0.81448,                0.49327,                0.99435,                0.58032,                0.47821,                0.47676,                0.23018,                 1.9441,                 1.3533,                 1.5845,              0.0014588,              0.0014588,              0.0014588
                    167,                0.82666,                0.50408,                0.99035,                0.62545,                0.44694,                0.49417,                0.23919,                 1.9861,                  1.322,                  1.611,              0.0014555,              0.0014555,              0.0014555
                    168,                0.79712,                0.49696,                 0.9858,                0.64738,                0.42357,                0.46764,                0.21548,                 2.0429,                 1.3448,                 1.6794,              0.0014522,              0.0014522,              0.0014522
                    169,                0.80753,                 0.4979,                0.99789,                0.59004,                0.35912,                0.40172,                0.17642,                 2.1778,                 1.5834,                 1.7744,              0.0014489,              0.0014489,              0.0014489
                    170,                0.79968,                0.49073,                0.99106,                0.60935,                0.46532,                0.50652,                 0.2498,                 1.9066,                 1.2224,                 1.5703,              0.0014456,              0.0014456,              0.0014456
                    171,                0.78983,                0.48686,                0.98216,                0.70872,                0.51688,                0.59563,                0.29935,                 1.8202,                 1.0734,                 1.4828,              0.0014423,              0.0014423,              0.0014423
                    172,                0.78146,                0.48862,                0.99102,                0.74383,                0.47413,                0.54944,                0.28014,                 1.8651,                 1.1521,                 1.5608,               0.001439,               0.001439,               0.001439
                    173,                 0.7863,                0.48295,                0.98961,                 0.5823,                0.44843,                0.47043,                0.22379,                 2.0303,                 1.3066,                 1.6953,              0.0014357,              0.0014357,              0.0014357
                    174,                0.79637,                0.49343,                 1.0008,                0.38296,                0.36525,                0.34448,                0.14722,                 2.3559,                  1.889,                 1.9529,              0.0014324,              0.0014324,              0.0014324
                    175,                0.81197,                0.49956,                 0.9983,                0.66627,                0.49417,                0.54374,                0.27561,                 1.8176,                 1.1182,                 1.5032,              0.0014291,              0.0014291,              0.0014291
                    176,                0.76788,                0.48754,                0.98452,                0.60698,                0.50153,                0.51588,                0.24468,                 1.9198,                 1.2304,                 1.6043,              0.0014258,              0.0014258,              0.0014258
                    177,                0.76295,                0.48192,                0.98007,                0.60836,                0.44936,                0.48711,                 0.2317,                 1.9683,                 1.3763,                 1.5803,              0.0014225,              0.0014225,              0.0014225
                    178,                0.78838,                0.48278,                0.98127,                0.68303,                0.48945,                0.55297,                0.27476,                 1.8329,                  1.169,                  1.504,              0.0014192,              0.0014192,              0.0014192
                    179,                0.77949,                0.48563,                 0.9851,                0.66989,                0.42664,                0.49297,                0.24353,                 1.9244,                 1.2489,                 1.6019,              0.0014159,              0.0014159,              0.0014159
                    180,                0.76883,                0.48302,                0.97811,                0.74578,                0.51325,                0.58461,                0.28907,                 1.9129,                 1.0729,                  1.588,              0.0014126,              0.0014126,              0.0014126
                    181,                0.77167,                0.47356,                 0.9698,                0.66092,                0.51074,                0.55681,                0.27521,                 1.8637,                 1.1429,                 1.5254,              0.0014093,              0.0014093,              0.0014093
                    182,                0.77075,                0.47155,                0.98054,                  0.724,                0.52425,                 0.5912,                 0.3053,                 1.7919,                 1.0525,                 1.5014,               0.001406,               0.001406,               0.001406
                    183,                 0.7585,                0.47088,                0.97864,                0.74007,                0.48066,                 0.5736,                0.30137,                 1.8245,                 1.1086,                 1.5193,              0.0014027,              0.0014027,              0.0014027
                    184,                0.77709,                0.47871,                0.98559,                0.66001,                0.48742,                0.53679,                0.26905,                 1.9203,                 1.1641,                 1.6001,              0.0013994,              0.0013994,              0.0013994
                    185,                0.76078,                0.47192,                0.97825,                0.60232,                0.47514,                0.49539,                0.24064,                 1.9297,                 1.2595,                 1.6095,              0.0013961,              0.0013961,              0.0013961
                    186,                0.78023,                0.48267,                0.98187,                0.66503,                0.47698,                0.54602,                0.27928,                 1.8273,                 1.1661,                 1.4976,              0.0013928,              0.0013928,              0.0013928
                    187,                0.76891,                 0.4708,                0.98027,                0.70225,                0.51443,                0.57783,                0.29832,                  1.796,                  1.062,                 1.4897,              0.0013895,              0.0013895,              0.0013895
                    188,                0.75713,                0.47673,                0.97804,                0.61965,                0.46347,                0.50587,                0.24633,                 1.9127,                 1.1869,                 1.5708,              0.0013862,              0.0013862,              0.0013862
                    189,                0.77732,                0.47968,                0.98348,                0.69694,                0.51443,                0.57637,                0.27464,                  2.009,                 1.1829,                 1.5864,              0.0013829,              0.0013829,              0.0013829
                    190,                0.78564,                0.48401,                0.98715,                0.70906,                0.48024,                0.56004,                0.26889,                 1.9326,                 1.1484,                 1.5818,              0.0013796,              0.0013796,              0.0013796
                    191,                0.78144,                0.48357,                0.98936,                0.29247,                0.39484,                0.24101,                0.11242,                 2.2032,                 2.4883,                 1.8002,              0.0013763,              0.0013763,              0.0013763
                    192,                0.77205,                0.47987,                0.98764,                0.70881,                0.49785,                0.56573,                0.27372,                 1.9173,                 1.1705,                 1.5595,               0.001373,               0.001373,               0.001373
                    193,                0.76415,                0.47623,                0.98596,                0.67047,                0.51459,                0.55498,                0.28335,                 1.8392,                 1.1225,                 1.5512,              0.0013697,              0.0013697,              0.0013697
                    194,                0.75766,                0.46599,                0.97572,                0.73875,                0.46777,                0.54794,                0.26244,                 1.9365,                  1.205,                 1.5942,              0.0013664,              0.0013664,              0.0013664
                    195,                0.78119,                0.47692,                 0.9794,                0.66771,                0.45242,                 0.5177,                 0.2519,                 1.9711,                 1.2836,                 1.6048,              0.0013631,              0.0013631,              0.0013631
                    196,                0.74615,                0.45853,                0.96761,                 0.7089,                0.46643,                0.54866,                0.28248,                 1.8282,                 1.1575,                 1.5519,              0.0013598,              0.0013598,              0.0013598
                    197,                0.74667,                0.46212,                0.96628,                0.65677,                0.48066,                0.52849,                0.26381,                 1.8777,                 1.2343,                 1.5662,              0.0013565,              0.0013565,              0.0013565
                    198,                0.74809,                0.47114,                0.97165,                0.70678,                0.47084,                0.54418,                 0.2746,                 1.8477,                 1.1606,                 1.5379,              0.0013532,              0.0013532,              0.0013532
                    199,                0.75232,                0.46246,                0.96524,                0.67097,                0.51136,                0.56624,                 0.2827,                 1.8478,                 1.0768,                 1.5399,              0.0013499,              0.0013499,              0.0013499
                    200,                0.77284,                  0.474,                0.98784,                0.61961,                0.49724,                0.53153,                0.26669,                 1.8732,                 1.1489,                 1.5856,              0.0013466,              0.0013466,              0.0013466
                    201,                0.74726,                  0.454,                0.97218,                0.67471,                0.48373,                0.54932,                0.26412,                 1.9717,                 1.1626,                 1.6327,              0.0013433,              0.0013433,              0.0013433
                    202,                0.76036,                0.46866,                0.97705,                0.66928,                0.45672,                0.52737,                0.25446,                 1.9301,                  1.212,                 1.6039,                0.00134,                0.00134,                0.00134
                    203,                0.75602,                 0.4741,                0.97281,                0.64929,                0.52732,                0.56311,                0.27604,                 1.8582,                 1.1237,                 1.5301,              0.0013367,              0.0013367,              0.0013367
                    204,                0.77307,                 0.4716,                0.98123,                0.59933,                0.43525,                0.47146,                0.21944,                  2.078,                 1.4037,                 1.6631,              0.0013334,              0.0013334,              0.0013334
                    205,                0.76017,                0.47122,                 0.9778,                0.55152,                0.41445,                0.43496,                 0.2066,                 2.0529,                  1.459,                 1.7447,              0.0013301,              0.0013301,              0.0013301
                    206,                0.74102,                 0.4515,                0.96604,                0.61657,                0.49785,                0.53163,                0.26792,                 1.9049,                 1.2126,                 1.5743,              0.0013268,              0.0013268,              0.0013268
                    207,                0.74991,                0.46414,                0.97578,                0.63436,                0.46041,                0.51066,                 0.2562,                 1.8643,                 1.1737,                 1.5469,              0.0013235,              0.0013235,              0.0013235
                    208,                 0.7447,                0.46385,                0.96783,                0.59594,                0.50767,                0.53359,                 0.2604,                 1.8817,                 1.1658,                 1.5544,              0.0013202,              0.0013202,              0.0013202
                    209,                0.72333,                0.45454,                0.96294,                0.67699,                0.51934,                0.57457,                0.28245,                 1.8706,                 1.1257,                  1.542,              0.0013169,              0.0013169,              0.0013169
                    210,                0.74436,                0.46597,                0.98335,                0.62982,                0.53284,                0.55818,                0.27362,                 1.9123,                 1.2004,                 1.5531,              0.0013136,              0.0013136,              0.0013136
                    211,                0.75813,                0.46469,                0.97347,                 0.5901,                0.42154,                 0.4545,                0.20592,                 2.0918,                 1.4072,                 1.6957,              0.0013103,              0.0013103,              0.0013103
                    212,                0.74203,                0.45699,                0.96424,                0.71632,                0.47743,                0.55688,                0.28602,                 1.8554,                 1.1774,                 1.5153,               0.001307,               0.001307,               0.001307
                    213,                0.73517,                0.45662,                0.96589,                0.63882,                0.47391,                0.53492,                0.26665,                 1.9069,                 1.2063,                  1.564,              0.0013037,              0.0013037,              0.0013037
                    214,                0.74477,                0.45338,                0.96308,                 0.6139,                0.50399,                0.53361,                0.26377,                 1.8923,                 1.1854,                 1.5507,              0.0013004,              0.0013004,              0.0013004
                    215,                0.74365,                0.45393,                0.97662,                0.67532,                0.52732,                0.58095,                0.28494,                 1.9086,                 1.1438,                 1.5394,              0.0012971,              0.0012971,              0.0012971
                    216,                0.70734,                0.44133,                0.95933,                0.61902,                0.48875,                0.52729,                0.25762,                 1.9352,                 1.2538,                 1.5744,              0.0012938,              0.0012938,              0.0012938
                    217,                0.73688,                0.45339,                0.96801,                0.65067,                0.46195,                0.50825,                0.25098,                 1.9652,                  1.272,                 1.5918,              0.0012905,              0.0012905,              0.0012905
                    218,                0.72544,                 0.4461,                0.96837,                0.55718,                0.47821,                0.49508,                0.24334,                 1.9495,                 1.3639,                 1.6019,              0.0012872,              0.0012872,              0.0012872
                    219,                0.73833,                0.44414,                0.96403,                0.60605,                0.44076,                0.47392,                0.22116,                 2.0411,                 1.3446,                 1.7111,              0.0012839,              0.0012839,              0.0012839
                    220,                0.71401,                0.44592,                 0.9594,                0.65406,                0.49675,                0.54113,                0.27134,                 1.9018,                 1.1806,                   1.58,              0.0012806,              0.0012806,              0.0012806
                    221,                0.73229,                0.45223,                0.95704,                0.68469,                 0.5046,                0.57007,                0.28534,                 1.8709,                  1.223,                 1.5606,              0.0012773,              0.0012773,              0.0012773
                    222,                0.71812,                 0.4409,                0.96423,                0.69078,                0.49847,                0.56821,                 0.2886,                 1.8692,                 1.1072,                 1.5617,               0.001274,               0.001274,               0.001274
                    223,                0.70842,                0.43351,                0.95266,                0.63649,                0.36464,                0.43477,                0.21326,                 2.0494,                 1.5287,                 1.7138,              0.0012707,              0.0012707,              0.0012707
                    224,                0.72997,                0.44688,                0.96134,                0.67252,                0.51013,                0.55127,                0.28121,                 1.8411,                 1.1151,                 1.5608,              0.0012674,              0.0012674,              0.0012674
                    225,                0.71725,                0.44158,                0.94977,                0.72134,                0.48926,                0.56713,                0.28462,                 1.8608,                 1.1238,                 1.5624,              0.0012641,              0.0012641,              0.0012641
                    226,                0.71768,                0.43869,                0.96266,                0.57078,                0.49306,                  0.495,                 0.2459,                 1.9078,                 1.3436,                 1.6219,              0.0012608,              0.0012608,              0.0012608
                    227,                0.73287,                0.44505,                0.97169,                 0.7056,                0.51054,                0.58097,                0.28837,                 1.8588,                 1.1007,                 1.5714,              0.0012575,              0.0012575,              0.0012575
                    228,                0.71712,                0.43712,                0.95409,                0.71765,                 0.4825,                 0.5591,                0.27921,                 1.8315,                 1.1291,                 1.5626,              0.0012542,              0.0012542,              0.0012542
                    229,                0.71779,                0.44312,                0.95436,                 0.6139,                0.49601,                0.51906,                0.26336,                 1.8962,                 1.1432,                 1.6003,              0.0012509,              0.0012509,              0.0012509
                    230,                 0.7089,                0.43373,                0.95943,                0.45279,                0.45427,                0.40357,                0.20087,                 1.9884,                 1.5963,                 1.6373,              0.0012476,              0.0012476,              0.0012476
                    231,                0.70264,                0.43181,                0.94956,                0.68814,                0.49306,                0.54678,                0.25951,                 1.9849,                  1.173,                 1.6314,              0.0012443,              0.0012443,              0.0012443
                    232,                0.69848,                0.42808,                0.94731,                0.68121,                 0.4733,                 0.5253,                0.25636,                 1.9506,                 1.2491,                 1.6064,               0.001241,               0.001241,               0.001241
