                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 1.0316,                0.63772,                 1.0875,                0.60573,                0.47207,                0.50627,                 0.2249,                 2.0614,                 1.2625,                 1.5939,              0.0017492,              0.0017492,              0.0017492
                     79,                0.99547,                0.62692,                 1.0864,                0.71978,                0.48619,                0.56305,                0.26539,                 1.8636,                 1.1583,                 1.4937,              0.0017459,              0.0017459,              0.0017459
                     80,                 1.0004,                0.62711,                 1.0788,                0.69858,                0.52486,                0.57757,                 0.2564,                 2.0506,                 1.2062,                 1.5532,              0.0017426,              0.0017426,              0.0017426
                     81,                0.99511,                0.63586,                 1.0769,                0.64523,                0.49795,                0.55167,                0.25269,                  1.972,                 1.2489,                 1.5302,              0.0017393,              0.0017393,              0.0017393
                     82,                 1.0177,                 0.6411,                 1.0937,                0.55647,                0.49355,                0.46469,                0.20486,                 2.0762,                 1.4479,                 1.5906,               0.001736,               0.001736,               0.001736
                     83,                0.98736,                0.63202,                 1.0756,                0.67823,                0.49687,                 0.5527,                0.27189,                 1.8914,                 1.1823,                 1.4982,              0.0017327,              0.0017327,              0.0017327
                     84,                0.97903,                0.63251,                 1.0702,                0.54071,                0.47698,                0.46509,                0.20429,                 2.0537,                 1.4272,                 1.5898,              0.0017294,              0.0017294,              0.0017294
                     85,                0.99974,                0.63485,                 1.0869,                0.70441,                 0.5175,                 0.5833,                0.26928,                 1.9046,                 1.1466,                 1.5248,              0.0017261,              0.0017261,              0.0017261
                     86,                0.97383,                0.61867,                 1.0695,                0.66972,                0.52425,                0.57214,                0.26801,                 1.9099,                 1.1742,                 1.4997,              0.0017228,              0.0017228,              0.0017228
                     87,                0.99311,                0.61517,                 1.0738,                0.66714,                0.49662,                0.52365,                0.23199,                  1.952,                 1.2085,                 1.5472,              0.0017195,              0.0017195,              0.0017195
                     88,                0.99324,                0.62024,                 1.0769,                0.65583,                0.50338,                0.54753,                0.26768,                 1.8709,                 1.2212,                  1.469,              0.0017162,              0.0017162,              0.0017162
                     89,                0.97385,                0.62077,                 1.0759,                0.59385,                0.38506,                 0.4271,                0.19424,                 2.1455,                 1.5711,                 1.6658,              0.0017129,              0.0017129,              0.0017129
                     90,                0.98325,                0.61441,                  1.087,                0.58349,                0.46697,                0.47517,                0.20699,                 2.0494,                 1.3841,                 1.5675,              0.0017096,              0.0017096,              0.0017096
                     91,                0.98221,                0.61679,                 1.0636,                0.44966,                 0.3671,                0.34966,                 0.1587,                 2.0689,                 1.8123,                 1.6392,              0.0017063,              0.0017063,              0.0017063
                     92,                0.99446,                0.62316,                 1.0726,                0.71938,                0.52548,                0.58862,                0.28887,                  1.844,                 1.0822,                 1.4553,               0.001703,               0.001703,               0.001703
                     93,                 1.0056,                0.63057,                 1.0883,                0.41952,                0.39227,                0.33474,                 0.1538,                 2.2079,                 1.8291,                 1.7547,              0.0016997,              0.0016997,              0.0016997
                     94,                0.95274,                0.59601,                 1.0571,                0.50767,                0.38803,                0.37923,                0.13259,                 2.5258,                 1.6776,                 1.9687,              0.0016964,              0.0016964,              0.0016964
                     95,                0.98369,                0.61549,                 1.0787,                0.46891,                0.43033,                0.40875,                0.13522,                 2.6042,                 1.6241,                 1.9869,              0.0016931,              0.0016931,              0.0016931
                     96,                0.95424,                0.62236,                 1.0607,                 0.6213,                0.47575,                  0.505,                  0.229,                 1.9965,                 1.3428,                 1.5479,              0.0016898,              0.0016898,              0.0016898
                     97,                0.96336,                0.59661,                 1.0625,                0.56975,                0.43033,                0.44192,                0.18206,                 2.1338,                 1.5054,                 1.6569,              0.0016865,              0.0016865,              0.0016865
                     98,                0.97447,                0.61641,                 1.0687,                0.30987,                0.27195,                0.19995,                0.08371,                 2.3493,                 2.4476,                 1.9016,              0.0016832,              0.0016832,              0.0016832
                     99,                0.99472,                0.61196,                 1.0796,                0.26452,                0.33333,                0.19444,                0.08334,                 2.3647,                 2.4066,                 1.9382,              0.0016799,              0.0016799,              0.0016799
                    100,                 1.0077,                 0.6145,                 1.0784,                0.64381,                0.48267,                0.52178,                0.24414,                 1.9144,                 1.2807,                 1.5213,              0.0016766,              0.0016766,              0.0016766
                    101,                0.95763,                0.59558,                 1.0576,                0.47963,                0.38928,                0.37964,                0.15627,                 2.3069,                 1.6304,                 1.7713,              0.0016733,              0.0016733,              0.0016733
                    102,                0.93247,                0.57042,                 1.0464,                0.66034,                0.52392,                0.57163,                0.26982,                  1.907,                 1.1605,                 1.5002,                0.00167,                0.00167,                0.00167
                    103,                 0.9331,                 0.5827,                  1.062,                0.65229,                0.48373,                0.52602,                0.23916,                 1.9671,                 1.2721,                   1.52,              0.0016667,              0.0016667,              0.0016667
                    104,                0.94191,                0.58742,                 1.0515,                0.66117,                0.46041,                0.50496,                0.23013,                 2.0521,                 1.2515,                 1.6014,              0.0016634,              0.0016634,              0.0016634
                    105,                0.97213,                0.60403,                 1.0712,                0.61837,                0.49037,                0.52763,                0.25481,                 1.9169,                 1.2159,                  1.504,              0.0016601,              0.0016601,              0.0016601
                    106,                0.96325,                0.60526,                 1.0562,                0.50267,                0.41252,                0.34764,                0.16358,                 2.0384,                  1.695,                 1.6447,              0.0016568,              0.0016568,              0.0016568
                    107,                0.93923,                0.58961,                 1.0547,                 0.7149,                 0.5172,                0.57763,                0.27872,                 1.8548,                 1.1291,                 1.5046,              0.0016535,              0.0016535,              0.0016535
                    108,                 0.9592,                0.59402,                 1.0602,                0.64515,                0.45979,                0.51274,                0.25036,                 1.8906,                 1.3105,                 1.5547,              0.0016502,              0.0016502,              0.0016502
                    109,                0.98158,                0.60946,                 1.0797,                0.45118,                0.41498,                 0.3287,                0.13972,                 2.1703,                 1.6954,                 1.7139,              0.0016469,              0.0016469,              0.0016469
                    110,                0.94806,                0.59315,                 1.0525,                0.58253,                0.46286,                0.47632,                0.22746,                 1.9572,                 1.3384,                 1.5317,              0.0016436,              0.0016436,              0.0016436
                    111,                0.90796,                0.56975,                 1.0377,                0.70587,                0.48373,                0.55605,                0.26719,                 1.8785,                 1.1565,                 1.5362,              0.0016403,              0.0016403,              0.0016403
                    112,                0.92584,                0.58162,                 1.0455,                 0.5758,                0.39595,                0.43092,                0.19348,                 2.0614,                 1.5359,                 1.6037,               0.001637,               0.001637,               0.001637
                    113,                0.94207,                0.57319,                 1.0487,                0.67267,                 0.5488,                0.58797,                0.27764,                 1.8612,                 1.1043,                 1.4635,              0.0016337,              0.0016337,              0.0016337
                    114,                0.92516,                0.57741,                 1.0475,                0.63855,                0.49601,                0.53633,                0.24582,                 1.9726,                 1.2949,                 1.5568,              0.0016304,              0.0016304,              0.0016304
