                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                  1.117,                0.72603,                 1.1464,                   0.49,                0.33456,                0.35442,                0.11531,                 2.6137,                 1.9254,                 1.9894,              0.0018284,              0.0018284,              0.0018284
                     55,                 1.0821,                0.70587,                 1.1334,                0.58142,                0.46286,                0.48678,                 0.1732,                 2.4188,                  1.426,                 1.7819,              0.0018251,              0.0018251,              0.0018251
                     56,                 1.0917,                0.74205,                 1.1376,                0.62616,                0.48223,                0.50435,                0.21573,                   2.08,                  1.325,                 1.6023,              0.0018218,              0.0018218,              0.0018218
                     57,                 1.0899,                0.72392,                 1.1398,                0.59118,                0.54144,                0.52149,                0.22114,                 2.0081,                 1.3004,                 1.5586,              0.0018185,              0.0018185,              0.0018185
                     58,                 1.1347,                0.72785,                 1.1598,                0.55311,                0.45611,                0.47958,                 0.1944,                 2.2026,                  1.364,                 1.6687,              0.0018152,              0.0018152,              0.0018152
                     59,                 1.0663,                0.70147,                 1.1227,                0.62005,                0.43217,                0.49768,                0.22146,                 2.1014,                 1.2906,                 1.6232,              0.0018119,              0.0018119,              0.0018119
                     60,                 1.0608,                0.69779,                  1.127,                0.58012,                0.42541,                0.45622,                 0.2123,                 2.0722,                 1.3587,                 1.6447,              0.0018086,              0.0018086,              0.0018086
                     61,                 1.0713,                0.69337,                 1.1286,                 0.4696,                0.32991,                0.33012,                0.14249,                 2.3091,                 1.6083,                 1.8327,              0.0018053,              0.0018053,              0.0018053
                     62,                 1.0797,                0.69283,                 1.1264,                0.48207,                0.32351,                0.33946,                0.13053,                  2.442,                 1.5558,                 1.9245,               0.001802,               0.001802,               0.001802
                     63,                 1.0628,                0.71259,                 1.1279,                0.52592,                0.37078,                0.38473,                0.15398,                 2.2902,                 1.5088,                 1.8346,              0.0017987,              0.0017987,              0.0017987
                     64,                 1.0779,                0.70501,                 1.1326,                0.53852,                0.45304,                0.45733,                0.17337,                 2.3035,                 1.3933,                 1.7332,              0.0017954,              0.0017954,              0.0017954
                     65,                 1.0702,                0.68974,                 1.1207,                0.40008,                0.37446,                0.33768,                0.12528,                  2.392,                 1.8216,                 1.7796,              0.0017921,              0.0017921,              0.0017921
                     66,                 1.0638,                0.69887,                 1.1232,                0.68148,                0.47084,                0.54298,                 0.2416,                 2.0061,                 1.2036,                 1.5848,              0.0017888,              0.0017888,              0.0017888
                     67,                 1.0325,                0.67699,                 1.0989,                0.55989,                0.43033,                0.45507,                0.19444,                 2.1145,                 1.4425,                 1.6581,              0.0017855,              0.0017855,              0.0017855
                     68,                  1.042,                0.66323,                 1.1085,                0.59318,                0.46777,                0.50961,                0.22397,                 2.0778,                 1.2864,                 1.6053,              0.0017822,              0.0017822,              0.0017822
                     69,                 1.0472,                0.67938,                 1.1144,                0.60904,                0.41498,                0.46953,                 0.1897,                  2.269,                 1.6152,                 1.7271,              0.0017789,              0.0017789,              0.0017789
                     70,                 1.0362,                0.66602,                  1.106,                0.57058,                0.40945,                0.42438,                0.18151,                 2.1671,                 1.4093,                 1.7051,              0.0017756,              0.0017756,              0.0017756
                     71,                 1.0068,                0.65762,                 1.0872,                  0.607,                0.49662,                0.52363,                0.24955,                 1.8669,                 1.2161,                 1.5018,              0.0017723,              0.0017723,              0.0017723
                     72,                 1.0392,                0.65893,                 1.1133,                 0.0523,                0.17986,                0.06299,                0.02281,                 3.2452,                  4.706,                 2.5945,               0.001769,               0.001769,               0.001769
                     73,                 1.0397,                0.66764,                 1.1103,                 0.4639,                0.38674,                0.38421,                0.16882,                   2.13,                 1.6158,                 1.6255,              0.0017657,              0.0017657,              0.0017657
                     74,                 1.0238,                0.65762,                 1.1061,                0.62028,                0.42117,                0.45766,                0.19788,                 2.0775,                 1.4534,                 1.6518,              0.0017624,              0.0017624,              0.0017624
                     75,                 1.0129,                 0.6557,                 1.1013,                0.69283,                0.49706,                0.54703,                0.25149,                 1.9733,                 1.1692,                 1.5422,              0.0017591,              0.0017591,              0.0017591
                     76,                  1.028,                 0.6552,                 1.1088,                0.37055,                0.38367,                0.31496,                0.12425,                 2.2633,                 1.7716,                 1.7228,              0.0017558,              0.0017558,              0.0017558
                     77,                 1.0221,                0.65858,                 1.0959,                0.65154,                0.43339,                0.49714,                 0.2318,                  1.989,                   1.25,                 1.5842,              0.0017525,              0.0017525,              0.0017525
                     78,                0.99766,                 0.6455,                 1.0932,                0.52142,                0.39349,                0.41046,                 0.1848,                 2.1285,                 1.5741,                 1.6803,              0.0017492,              0.0017492,              0.0017492
                     79,                 1.0048,                0.65332,                 1.0933,                0.51566,                0.36403,                0.38196,                0.17191,                 2.1258,                  1.596,                 1.6518,              0.0017459,              0.0017459,              0.0017459
                     80,                 1.0116,                0.66476,                 1.0908,                0.61445,                0.47742,                0.52599,                0.25217,                  1.933,                 1.2491,                 1.5024,              0.0017426,              0.0017426,              0.0017426
                     81,                0.99504,                0.63937,                 1.0812,                0.54534,                0.38141,                0.41615,                0.18474,                 2.1938,                  1.538,                 1.7219,              0.0017393,              0.0017393,              0.0017393
                     82,                0.99827,                 0.6277,                 1.0837,                0.54389,                0.32413,                0.37363,                0.16048,                 2.1837,                 1.6499,                 1.6703,               0.001736,               0.001736,               0.001736
                     83,                0.97311,                0.61538,                 1.0731,                0.59371,                0.41743,                0.47022,                0.22256,                 2.0121,                 1.3784,                  1.511,              0.0017327,              0.0017327,              0.0017327
                     84,                 1.0147,                0.64532,                 1.0972,                0.65543,                0.47268,                0.51862,                0.25953,                 1.8519,                 1.2862,                 1.4891,              0.0017294,              0.0017294,              0.0017294
                     85,                 0.9983,                0.64197,                 1.0832,                0.63598,                0.43033,                0.47955,                0.21777,                 2.0731,                 1.3458,                 1.6301,              0.0017261,              0.0017261,              0.0017261
                     86,                0.98229,                0.62075,                 1.0849,                0.60338,                0.43831,                0.48041,                0.22635,                 1.9876,                 1.3483,                 1.5671,              0.0017228,              0.0017228,              0.0017228
                     87,                0.97953,                0.63033,                 1.0834,                0.60424,                0.45058,                0.48392,                0.21031,                 2.1159,                  1.288,                 1.6772,              0.0017195,              0.0017195,              0.0017195
                     88,                0.95281,                0.61669,                 1.0828,                0.68154,                0.47033,                0.54081,                0.25141,                  1.928,                 1.2341,                 1.5413,              0.0017162,              0.0017162,              0.0017162
                     89,                0.96216,                0.61301,                 1.0786,                0.51332,                0.38266,                0.41561,                0.19014,                  2.149,                 1.4721,                 1.6905,              0.0017129,              0.0017129,              0.0017129
