epoch;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
110;0,83056;0,53963;1,035;0,75397;0,66255;0,70847;0,41522;1,2978;0,8622;1,147;0,0016436;0,0016436;0,0016436
111;0,81504;0,54481;1,0366;0,64945;0,576;0,61625;0,33352;1,4087;1,0759;1,1928;0,0016403;0,0016403;0,0016403
112;0,81106;0,52528;1,0296;0,767;0,68094;0,7504;0,44382;1,2431;0,78834;1,1216;0,001637;0,001637;0,001637
113;0,81985;0,53237;1,0409;0,75928;0,67414;0,71936;0,43447;1,1781;0,82941;1,1066;0,0016337;0,0016337;0,0016337
114;0,82075;0,5239;1,0376;0,75281;0,67103;0,70474;0,43044;1,1848;0,81635;1,0919;0,0016304;0,0016304;0,0016304
115;0,80655;0,52863;1,0398;0,77899;0,63906;0,72506;0,40476;1,3112;0,87823;1,1624;0,0016271;0,0016271;0,0016271
116;0,80958;0,5248;1,0302;0,77732;0,69034;0,73799;0,40622;1,3876;0,83106;1,1765;0,0016238;0,0016238;0,0016238
117;0,79388;0,51331;1,0188;0,70372;0,67103;0,68846;0,37975;1,4042;0,94068;1,2015;0,0016205;0,0016205;0,0016205
118;0,81532;0,5329;1,0335;0,78239;0,67414;0,74634;0,43977;1,275;0,77389;1,1259;0,0016172;0,0016172;0,0016172
119;0,79456;0,51376;1,0212;0,76227;0,69322;0,75412;0,44489;1,2983;0,80549;1,1451;0,0016139;0,0016139;0,0016139
120;0,79142;0,51578;1,0212;0,72256;0,69408;0,72367;0,40884;1,295;0,97013;1,1588;0,0016106;0,0016106;0,0016106
121;0,79915;0,52204;1,0321;0,81616;0,66916;0,75118;0,4152;1,4059;0,7955;1,1805;0,0016073;0,0016073;0,0016073
122;0,80478;0,52179;1,0326;0,77183;0,67788;0,74866;0,44573;1,2976;0,82585;1,1335;0,001604;0,001604;0,001604
123;0,78522;0,50629;1,0188;0,72294;0,66293;0,70023;0,39594;1,3113;0,89474;1,1823;0,0016007;0,0016007;0,0016007
124;0,79958;0,51176;1,0302;0,74645;0,70093;0,7343;0,43937;1,2376;0,77863;1,1348;0,0015974;0,0015974;0,0015974
125;0,79697;0,51216;1,0232;0,76742;0,62741;0,7044;0,40074;1,2966;0,93054;1,1397;0,0015941;0,0015941;0,0015941
126;0,79286;0,50364;1,0188;0,79502;0,67352;0,7379;0,42824;1,2928;0,79291;1,1541;0,0015908;0,0015908;0,0015908
127;0,78681;0,50792;1,0229;0,69929;0,67601;0,6891;0,3945;1,3159;1,5288;1,1645;0,0015875;0,0015875;0,0015875
128;0,81521;0,53045;1,0285;0,72766;0,66421;0,68836;0,36064;1,4838;0,97245;1,2143;0,0015842;0,0015842;0,0015842
129;0,79865;0,51828;1,0135;0,74489;0,72043;0,75646;0,44014;1,232;0,76891;1,0995;0,0015809;0,0015809;0,0015809
130;0,78671;0,50669;1,017;0,78045;0,68411;0,73532;0,43549;1,2749;0,80932;1,1381;0,0015776;0,0015776;0,0015776
